AccountAge,MonthlyCharges,TotalCharges,PaperlessBilling,MultiDeviceAccess,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,SubscriptionType_Premium,SubscriptionType_Standard,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,ContentType_Movies,ContentType_TV Shows,DeviceRegistered_Mobile,DeviceRegistered_TV,DeviceRegistered_Tablet,GenrePreference_Comedy,GenrePreference_Drama,GenrePreference_Fantasy,GenrePreference_Sci-Fi
0.6088538151142037,-0.653226751238049,0.11976023951028547,1,0,0.3836932987369592,0.14280573317150153,0.3706851421078999,-2.6377884531073293e-16,-0.8369853082287018,0,0.15458728975682928,0,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0.014413480593011258,-0.3156852232585306,-0.1487181091555942,1,0,0.11615024308569706,0.118441306605805,0.021331264783660715,-1.5535703312833236,1.2078777407968537,0,-0.4077075545711276,0,1,False,True,False,True,False,False,True,False,False,False,True,False,False,False
0.19274558094936897,-1.2032025957729813,-8.116272163407169e-17,0,0,-0.17709602846977768,1.5288105179523743,0.09120204024850856,2.0842141522087703,-1.1777958163996276,1,0.4357347119208077,1,1,True,False,False,False,True,True,False,False,False,False,False,False,False,False
-1.3230772720796717,-0.41235499719207064,-1.251266489219493,0,0,1.5190185030726935,-1.436794345849856,1.0693928967563784,1.2232887093003801,0.8670672326259278,0,1.2791769784127431,1,1,True,False,True,False,False,False,False,False,True,False,True,False,False,False
0.014413480593011258,0.5596664210649992,0.26962262622753863,1,1,0.0633921148061063,-0.3716661806124578,0.9296513458266826,-0.6308592752676071,1.5486882489677798,1,-0.9700023988990846,0,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False
1.3221822165396344,-1.1220173148213008,0.24151008963719994,0,1,-0.912588173169032,1.0399841813670603,1.0693928967563784,-0.16124200116898824,-0.49617480005777587,1,1.138603267330754,1,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0.4899657482099652,-1.2502178753475377,-0.33021337117680827,0,0,-0.18920719300394032,-1.3528318530654269,-1.2363426935836004,1.5030202815745821,-0.49617480005777587,1,0.7168821340847862,0,1,False,True,False,True,False,True,False,False,False,False,True,False,False,False
-0.4611387870239426,1.9676938362898406,-8.116272163407169e-17,1,1,-0.4292226219233307,-0.44074352429635194,1.209134447686074,-1.3786102375332976,-0.15536429188684994,0,-1.3917235321450523,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0.2224675976754286,-1.8085165915863812,-0.7783678602860172,0,1,1.671717569650289,-0.6290493214207876,-0.39789338800542634,1.4211582930819617,-1.1777958163996276,0,1.5603244005767216,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.5014093724360293,-1.0060741832946887,-1.426358115176089,1,0,0.06373992219062552,0.9005208482826946,-1.6555673463726874,0.9267979597390382,0.8670672326259278,0,-1.6728709543090308,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
-0.6989149208324196,-0.9082633600914388,-0.8972349848673842,0,1,-1.3916125745846448,1.18357648092022,-0.8171180407945134,0.23433731395898724,1.2078777407968537,0,-0.8294286878170953,1,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1.441070283443873,0.12693549146918026,1.402883942567441,1,0,0.6307556557417743,0.11107699142956179,-0.25815183707573064,-2.6377884531073293e-16,-0.15536429188684994,1,-0.26713384348913843,0,1,False,True,False,False,True,True,False,False,True,False,False,True,False,False
-1.5905754226142081,-1.3510291961183316,-1.4934744033597784,0,0,1.3208345340271233,0.27309071002688884,-1.445955019978144,0.40353927054049044,-0.49617480005777587,0,0.7168821340847862,0,1,False,False,False,False,True,False,True,True,False,False,False,True,False,False
-1.3527992888057314,1.8888015528197895,-1.0472065293459438,0,1,0.19712470381592992,0.6887978260750455,-0.537634938935122,-2.6377884531073293e-16,-0.8369853082287018,0,-0.6888549767351061,1,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0.816907932196621,-3.707514742634213e-16,0.032297096797898876,1,0,1.4915026539638112,1.0062851745626278,-1.1664719181187526,-0.026561906067952026,-0.8369853082287018,1,-1.6728709543090308,0,1,True,False,False,False,False,False,True,True,False,False,True,False,False,False
-0.8475250044627176,1.2284867079509498,-8.116272163407169e-17,0,1,-0.5393140797086035,-1.3402771948580223,-0.25815183707573064,-2.6377884531073293e-16,1.5486882489677798,1,-0.4077075545711276,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.6097488706542408,0.4111812115150504,-0.4368051537712097,1,1,1.408088338277562,-0.10460714426451242,0.789909794896987,0.4641917607610411,-0.8369853082287018,1,0.5763084230027969,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.054684066005098,1.266286345514404,1.9130407982279514,0,1,1.6335369255712409,0.2791774386028281,1.698229875940009,0.33400521882353224,1.2078777407968537,1,-0.6888549767351061,0,1,True,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.817802987736658,0.7672861431928719,-0.5605992123795643,0,1,0.6919261300438136,0.8360770749966946,0.44055591757274776,-1.5262931926135503,-0.49617480005777587,1,-0.8294286878170953,0,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False
1.4113482667178132,0.5075277109827387,1.7042484742913606,1,1,-0.7931096188673026,0.032512842678679446,-1.445955019978144,-2.6377884531073293e-16,1.5486882489677798,0,0.014013578674840039,0,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False
-1.3527992888057314,1.1497852618800648,-1.120279181159059,0,1,-0.7323499505648031,-0.6255470183844447,-0.9568595917242091,0.2441540469563672,0.8670672326259278,1,-1.251149821063063,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0.3710776813057267,1.266703248477814,1.0552391310682196,1,0,0.3904901514663268,1.5228524996196593,-0.11841028614603497,1.5203656241613923,-1.5186063245705534,0,-0.5482812656531169,1,1,False,False,True,False,False,False,True,True,False,False,True,False,False,False
-0.10447458631122722,-3.707514742634213e-16,-0.3654899479041894,0,1,-0.9372582586335186,1.0786217480554459,-0.25815183707573064,-1.4039866661165366,0.8670672326259278,0,-0.26713384348913843,0,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False
-0.015308536133048362,-1.3344905656311312,-0.6514931889270017,1,0,0.08952707623057361,-0.911520942721467,0.8597805703618348,1.9645247861535422,-1.5186063245705534,1,-0.6888549767351061,0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.07475256958516761,-1.9215564486399896,-0.9492990962734958,1,0,1.6469366686438465,0.9984300134712564,-1.0267303671890569,-0.6350442117190148,0.8670672326259278,1,0.9980295562487647,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.7277418820184421,-1.6342415505827121,-8.116272163407169e-17,0,1,-1.3287980531043073,0.9087534235284422,-1.515825795442992,-1.8874384623287754,-1.1777958163996276,1,1.7008981116587107,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False
-0.9069690379148369,-3.707514742634213e-16,-0.8173839505405294,0,0,1.671427725915394,0.07152775389708044,1.3488759986157697,0.3139129399507376,-0.15536429188684994,0,0.8574558451667754,0,1,False,False,False,False,True,False,True,True,False,False,True,False,False,False
1.1735721329093363,0.5662013145618995,1.5027113476142697,0,0,0.4622482288741338,0.019432963192192523,-0.25815183707573064,-2.6377884531073293e-16,-0.15536429188684994,1,-1.6728709543090308,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.7977344841565883,-3.707514742634213e-16,0.8348854124030746,0,0,-1.5457603149095294,0.9413641324498263,-1.0966011426539048,-1.6212190636093053,-1.1777958163996276,0,0.8574558451667754,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0.40079969803178633,-0.7187794671457937,-0.06901773037902732,0,0,-0.6038055655208385,0.18739735961261195,-1.3760842445132961,-2.6377884531073293e-16,1.2078777407968537,1,0.4357347119208077,0,1,False,True,False,True,False,True,False,False,True,False,False,False,True,False
-1.531131389162089,-0.741982896920665,-1.4318839271688395,0,1,0.37636424536628804,-0.9351782259019339,-1.1664719181187526,-2.6377884531073293e-16,-1.5186063245705534,0,-1.3917235321450523,0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.10447458631122722,-3.707514742634213e-16,0.4860702555250793,0,1,-1.520128576111697,-1.1339445449298418,0.5104266930375956,-2.6377884531073293e-16,-0.15536429188684994,0,0.5763084230027969,1,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True
-0.66919290410636,-0.25572074463161787,-8.116272163407169e-17,0,1,0.07319250008099897,-1.3608965796051722,-0.537634938935122,-0.9596109798358421,-0.49617480005777587,0,1.4197506894947323,1,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False
-0.5205828204760619,-1.1183684272753975,-0.8501551805021039,0,0,0.9282385499724257,0.8745305875578874,-1.0267303671890569,1.2865093334092395,-0.49617480005777587,1,0.9980295562487647,0,1,False,True,True,False,False,True,False,False,True,False,False,True,False,False
0.6682978485663229,-3.707514742634213e-16,0.040064614322258156,1,0,-0.3190086685803727,-0.19550165793193408,-0.1882810616108828,-2.6377884531073293e-16,-1.5186063245705534,1,-0.26713384348913843,1,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False
-1.1150231549972545,-3.707514742634213e-16,-0.692365230236291,0,0,-0.35426768322749413,1.4075174284564098,-0.46776416347027416,1.579987355435645,-0.15536429188684994,0,-0.5482812656531169,0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.13330154749724973,-0.18900712871398453,0.013081911474988366,1,0,0.6762782376552425,-1.304901472639134,-0.7472472653296656,-2.6377884531073293e-16,1.5486882489677798,0,0.8574558451667754,1,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1.0249620492790383,-3.707514742634213e-16,0.9981789512436798,0,1,1.629093665807037,0.4245238374161654,-0.6773764898648177,0.13255716425074282,0.5262567244550019,1,-0.26713384348913843,0,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False
-0.4611387870239426,-3.707514742634213e-16,-0.9142783804072937,1,1,-1.252803941169162,1.071373565936735,0.789909794896987,0.8048272609075099,0.8670672326259278,1,-0.9700023988990846,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.5302363336220517,-0.4779681866390849,0.943347443482502,1,0,-0.17124352251396788,0.2866575006302349,-0.6075057143999699,0.23004834849319503,-1.1777958163996276,1,-0.9700023988990846,0,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False
-1.293355255353612,-1.153116292066779,-1.3132447993460237,1,1,-1.571576328133551,-1.5072157320764399,-0.6773764898648177,-0.7174041718617418,0.8670672326259278,1,0.2951610008388185,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.8763519656487402,0.27843568856628914,0.9810457365299192,0,0,1.5864600683128347,-1.084350425863445,-1.0267303671890569,0.04513379225134158,0.18544621628407598,1,-1.3917235321450523,0,1,True,False,True,False,False,False,True,True,False,False,False,False,True,False
1.1735721329093363,-0.23143122348484327,0.8651907715141075,1,0,0.5263865978447423,-1.648842311495641,-0.1882810616108828,-2.6377884531073293e-16,-0.15536429188684994,1,-1.6728709543090308,1,1,False,True,True,False,False,False,True,False,False,False,False,False,True,False
1.6788464172523498,-3.707514742634213e-16,2.6954191001832624,0,0,1.367985054390627,1.7682533643518346,-1.7254381218375354,1.900770764957157,-1.1777958163996276,1,-0.1265601324071492,0,1,True,False,True,False,False,False,True,True,False,False,True,False,False,False
-0.16391861976334646,-0.729851371275818,-0.47180268677299714,1,0,1.6046239854836888,0.9833222701266097,-1.5856965709078397,-2.6377884531073293e-16,0.8670672326259278,1,-0.26713384348913843,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False
-1.1447451717233141,-1.5359532964157148,-8.116272163407169e-17,0,1,-0.9079796074166476,0.17999722256807954,1.5584883250103132,1.7455187938192025,0.8670672326259278,1,-0.1265601324071492,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1.054684066005098,0.3779133553735633,1.2322747242852752,0,1,-0.7505999856670917,-1.1493744640020642,0.09120204024850856,1.942366693483311,0.5262567244550019,0,0.9980295562487647,0,1,True,False,True,False,False,True,False,True,False,False,False,False,True,False
-0.9069690379148369,-0.5048755924955844,-8.116272163407169e-17,0,0,-1.5713792837745517,0.33295051124365393,-1.445955019978144,1.349174885017075,-0.49617480005777587,1,-0.1265601324071492,0,1,True,False,True,False,False,False,True,False,False,True,False,True,False,False
-0.8475250044627176,-0.6049046302458445,-8.116272163407169e-17,0,0,0.6621830257976089,1.3490279219490842,-0.25815183707573064,0.7132916884928353,1.2078777407968537,1,0.2951610008388185,0,1,False,True,True,False,False,False,True,True,False,False,False,False,True,False
-1.0853011382711948,-0.1379795825129655,-1.015994061529924,0,0,1.4034582831555904,0.06199430329734817,-0.537634938935122,-1.8656885047720595,0.8670672326259278,1,0.2951610008388185,0,1,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1.7977344841565883,-0.4895846310128408,-8.116272163407169e-17,1,1,0.6918648158025613,1.0826617120006683,0.5802974685024435,2.014654925037903,0.18544621628407598,1,-0.6888549767351061,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.6394708873803003,-3.707514742634213e-16,-8.116272163407169e-17,0,0,-1.0922581771396473,-0.9706522900497822,-0.537634938935122,0.8095888123514415,0.8670672326259278,1,0.9980295562487647,1,1,True,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.2530846699415253,-0.7488609722118142,-0.5420527472687235,1,0,-0.9361983279328309,-1.2503469733763088,-0.9568595917242091,-2.6377884531073293e-16,-0.49617480005777587,1,-1.251149821063063,0,0,True,False,False,True,False,True,False,False,True,False,True,False,False,False
-0.66919290410636,-1.642441350825694,-1.089580007567471,0,0,1.1982091695284487,-0.7677235723251707,-1.5856965709078397,1.2887155941623958,0.18544621628407598,1,0.5763084230027969,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-1.1447451717233141,-3.707514742634213e-16,-1.1889336053650097,0,0,1.5542663836694002,1.053421940036292,-1.1664719181187526,-1.5423836409628178,1.2078777407968537,0,1.4197506894947323,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-0.2828066866675849,-1.0347397500918563,-8.116272163407169e-17,1,1,-0.42158431539150676,0.08724010143512935,1.279005223150922,-1.189983754950515,0.5262567244550019,1,-0.6888549767351061,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.3125287033936445,0.07452421854630027,-0.26458102489209606,1,1,0.9371213353303975,0.26505907550823876,-0.8171180407945134,1.3559988212787952,1.2078777407968537,1,-1.5322972432270414,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0.46024373148390557,1.7989470707633202,-8.116272163407169e-17,1,1,0.00797704185867294,0.34366106388059076,-0.9568595917242091,0.9123769391043084,-1.5186063245705534,0,0.7168821340847862,0,1,True,False,True,False,False,False,True,True,False,False,False,False,False,False
-1.1744671884493736,-1.8783449140338613,-1.3513262222481333,1,0,0.6316858502920932,-1.085911424372725,0.09120204024850856,-2.6377884531073293e-16,-0.15536429188684994,0,-1.3917235321450523,1,1,False,True,False,True,False,False,True,True,False,False,False,False,False,False
-0.015308536133048362,-3.707514742634213e-16,0.41844118832554383,0,1,-1.513753301094447,1.1810072065581354,-1.515825795442992,-2.6377884531073293e-16,0.8670672326259278,1,0.8574558451667754,0,1,True,False,True,False,False,True,False,True,False,False,False,False,False,False
